ID,y
378,112.394267721
382,104.365188269
384,112.328990325
390,94.5908851943
392,112.009327355
393,112.472450884
395,94.7572301755
396,104.850444788
399,78.9822876068
406,111.84558336
408,111.845575836
409,93.9800878263
410,79.8465145895
412,111.947562646
413,93.1831627009
419,94.4133821005
420,112.788854582
421,93.2596554304
430,103.459892416
434,94.1228723779
436,94.7447294763
437,94.4023114291
438,93.4150937922
439,112.710825334
440,94.2847332188
443,112.802691696
446,94.4865131433
448,94.3878114672
452,94.512460725
453,104.003518758
457,104.247494308
458,94.3249686693
459,114.369239227
460,104.005496523
462,104.809732722
464,104.228834023
465,115.650903828
467,117.595036931
471,111.931134022
472,78.3912637843
473,94.2398753023
475,94.4793621081
480,94.7209757639
488,112.692163204
490,111.830092469
491,104.089274821
492,79.1641394228
493,94.1587625716
497,93.4189172984
498,112.433100009
499,94.4647578239
500,110.236091395
501,94.3208396092
502,114.53930139
506,80.1258896606
510,112.143313346
511,93.5738153908
512,93.6541804374
516,104.80875442
518,93.8328663494
519,114.760123663
521,93.5838485695
522,112.664004282
526,112.229327368
529,94.9571537064
532,111.885333542
533,94.4004082444
536,112.868757166
537,100.653365488
539,94.4385449859
540,104.215440876
541,94.2531006188
543,94.0847239681
546,112.313458363
547,94.1706917224
548,79.5060234259
551,94.2003020858
552,103.933884226
556,103.645997288
557,94.734749007
558,112.282270028
559,94.6674407678
560,104.931305434
562,105.023834836
566,94.5609280981
570,112.43282913
571,94.4018072931
572,104.785291295
573,94.4175104837
575,115.700271784
576,111.342779701
577,93.3494406015
579,93.4643327988
580,111.725722111
581,112.044466961
589,111.82972001
591,103.446870705
593,94.6610623326
594,103.495523419
595,94.5104426267
598,94.1225296277
602,111.590667723
604,112.431495158
606,112.751331053
608,94.3131694815
609,104.305681161
610,94.0649841869
616,112.124962587
617,94.1525716147
618,104.174193454
620,104.420042548
622,112.596164025
623,93.3215099052
624,123.171934451
626,111.937828711
628,112.039116657
629,94.0595261451
630,112.35958948
637,95.1659655628
638,104.575226242
643,94.5986737041
645,94.7203549995
646,115.43654827
648,95.0196973911
652,94.5634655711
653,94.385156629
654,112.432513104
656,112.161341639
657,94.4316416576
659,94.5804784942
660,104.848051982
663,93.7036001369
664,112.639452714
666,103.691497121
668,111.686267501
669,94.1592197042
671,94.9262680522
675,93.5748874913
677,94.4966233428
678,111.629987787
679,104.460347775
682,94.4773316488
685,104.080982524
687,94.3160660458
688,94.1129541194
693,112.128586776
696,95.2304467842
698,94.2133404523
701,95.4461407655
704,104.067069643
705,116.082076398
709,112.570009125
710,94.0258511086
711,104.135454782
712,94.8706614032
714,111.965489885
715,94.1982598852
716,111.835734825
717,93.9425065301
720,115.662838142
721,94.2988866895
724,108.454502984
725,94.400296556
726,112.828151731
728,112.661589559
731,94.2742680332
734,104.81548005
738,94.2241919947
745,112.106990689
746,93.8800533155
751,80.2116157334
754,94.0154763633
756,94.2201073965
758,94.2880271993
759,113.669512127
761,116.002545203
766,94.462503056
767,111.773978706
768,93.3495898733
769,112.325123356
770,96.778053347
771,79.2190475608
772,104.633585975
773,94.2315179619
774,112.473031488
776,112.329216894
777,94.4481839989
780,116.359572858
782,104.223456813
787,103.578252645
788,94.4565519825
792,93.5410050124
793,111.983421725
798,94.5902662992
800,93.7784571243
806,111.840233262
809,112.512282133
811,113.411772595
812,93.115140122
814,115.671883908
816,104.31542925
817,94.6793943124
818,107.540190317
820,112.534791187
823,94.3482612957
829,93.4282817731
830,113.08605246
831,93.2800487134
834,112.088192106
839,94.6295731707
841,79.3914339551
844,104.334872116
845,94.0243661811
848,93.8022312157
850,95.8994776663
851,104.014332812
852,96.1863041512
854,93.8691403364
855,94.5376277765
856,103.802697734
859,103.647283061
861,112.472704176
864,94.0176165083
865,112.477236246
866,94.3169730257
867,93.9280316389
869,94.6558325426
871,93.6567196043
872,111.848804536
882,103.720526766
883,94.1498086345
885,94.7713300396
888,95.1824145647
893,111.932297918
901,111.750601146
903,104.231683837
904,94.4511210723
905,104.359466566
910,94.7960438926
911,112.256000866
914,112.785258025
918,113.227059125
921,93.5189056128
928,94.3347403616
929,104.304459892
932,94.6908019693
933,104.401651385
934,94.7959535996
935,112.314832999
937,79.4823152253
939,94.5466114206
940,103.709486357
941,94.7648499293
942,103.577146984
943,94.2576657127
944,104.079092179
947,111.911098665
949,112.473059747
951,112.42072717
952,94.9128168633
953,104.237294066
954,79.4500743633
957,112.453932663
959,93.3821148669
960,115.846512092
963,115.759915868
965,111.861325439
967,104.163103659
971,94.3121613794
972,78.7764459877
973,94.209154905
974,112.488620597
975,95.7240232796
978,116.873050012
980,112.388272098
981,94.5303880441
984,112.8733278
986,94.7957579648
988,93.3487621874
989,112.198700578
990,103.882298487
992,111.850310664
996,94.6113747363
999,112.882394035
1000,94.3478938062
1001,112.452447852
1002,93.346321516
1003,112.433587482
1004,93.4633260155
1008,112.016423896
1009,94.3906903667
1010,104.783549166
1012,115.475810171
1013,93.6165235796
1014,112.678190263
1015,94.8036942356
1016,116.121258219
1019,95.0655382033
1020,113.033384669
1021,94.8582025814
1022,104.181624128
1024,94.8581912948
1025,79.8367586157
1027,94.6938534168
1028,104.801093116
1029,95.4352764192
1030,94.456219891
1033,112.501864508
1036,94.4585306807
1037,111.916314265
1038,94.1490963521
1042,94.6541798458
1043,104.086934113
1044,94.331723164
1045,112.066295375
1047,114.861274484
1050,93.9895242921
1051,111.972024839
1054,94.3642226699
1056,94.5429766671
1057,94.1604455141
1059,94.986808533
1062,104.41072053
1063,104.162410459
1064,94.5429465694
1066,94.2295743553
1070,104.482134736
1076,112.218415685
1077,102.574760641
1078,112.067353778
1080,112.305572046
1082,111.940330128
1083,94.6489203139
1089,112.973200651
1091,95.2846018861
1093,94.4058471829
1097,94.2150815505
1099,93.5656697828
1101,94.9247885066
1103,96.0042195123
1104,112.201403605
1106,112.041499842
1109,94.3860980155
1110,112.207790335
1111,94.5913140661
1112,112.195585523
1114,94.0836339932
1116,94.1957280041
1117,112.678070396
1120,94.43561023
1124,112.568981254
1125,93.6797923978
1126,112.496097753
1134,112.074567107
1137,93.8893092206
1138,112.258137567
1144,111.790286098
1145,94.5514566029
1146,94.0506850711
1148,96.0350026666
1150,94.5089913213
1152,104.386609055
1153,94.8201722316
1154,103.934958657
1155,94.3992686322
1157,94.2396993164
1162,94.7226523309
1165,112.433145851
1166,93.7516438132
1167,104.219251882
1168,94.9756457526
1169,103.730246109
1171,116.517039685
1172,95.0167189138
1173,103.730231061
1174,94.4837629784
1176,94.7767363599
1177,103.994536385
1178,94.1892923391
1182,112.491996078
1186,94.8881575963
1187,112.951925377
1188,94.3702345965
1189,116.534959774
1191,104.817429997
1192,94.9148307244
1197,112.334001496
1198,93.646006235
1200,79.0329685266
1201,94.525870553
1203,94.9593979485
1209,115.816355782
1214,104.225155851
1218,111.988565464
1222,94.3761359492
1226,94.7538094879
1228,94.2007763108
1230,94.1011061523
1232,79.1398238476
1233,94.6357232263
1236,114.908071667
1238,95.0088978365
1241,111.886539816
1244,105.175890943
1246,94.8254856586
1247,112.432425974
1250,112.719218887
1251,93.5202141991
1254,113.019541971
1255,94.3498628309
1256,111.558619273
1257,94.1054953485
1258,94.3928372207
1259,111.989362111
1260,94.7697686696
1263,112.16162642
1267,79.1727897427
1268,111.270207075
1271,94.6533411882
1272,112.143686372
1274,104.983595718
1275,94.7252865886
1276,112.06860571
1277,94.5423393352
1279,94.0987305348
1281,94.7580928731
1282,94.3063738689
1283,112.168176155
1285,112.43882079
1286,94.0706639348
1289,112.555932206
1296,112.551305957
1299,94.4800265164
1301,94.6766029952
1306,94.0977378888
1307,94.3562645947
1308,94.2259176849
1313,112.086037004
1314,94.9500444213
1315,112.266741982
1316,94.2753545353
1317,112.119988019
1319,93.8374770377
1323,94.9341662216
1324,104.93796221
1325,94.2357410566
1328,103.837332751
1329,94.3930340965
1330,112.695159976
1331,94.4462469336
1332,104.51680328
1337,95.0545430809
1338,112.214394099
1339,93.7975069227
1340,112.600006692
1343,112.913936749
1347,104.599398809
1348,94.1373345185
1349,104.243376035
1352,94.2025284644
1354,96.1975851513
1359,112.616635343
1360,94.9970562821
1363,112.156115617
1364,95.2284371689
1365,104.278553383
1366,94.77836149
1372,94.9222993577
1375,104.236640038
1376,94.617154
1378,94.0557089938
1379,112.632797538
1380,94.9874900711
1381,103.836054051
1384,114.041157589
1387,94.51575959
1388,112.000757806
1392,79.3930493457
1394,103.83976354
1395,94.7973806736
1396,112.138695627
1398,94.2326184116
1399,112.13868434
1400,94.6682979544
1401,94.1177471499
1403,94.480412204
1404,110.842578127
1406,112.138658005
1407,94.5256011241
1408,112.222337309
1410,79.3361273268
1412,112.142785822
1413,94.7085220603
1415,94.7719529514
1420,112.222292162
1422,112.046544311
1423,107.271212487
1424,112.222277113
1425,94.9959090269
1426,79.3360671314
1427,94.9175472182
1429,93.9649929904
1430,112.375302859
1431,95.0322869163
1432,104.042285029
1434,112.359372281
1437,94.5515910831
1438,104.534085005
1440,112.424016456
1441,112.196878601
1442,94.3986033763
1444,111.64891657
1445,95.3787050144
1446,104.753720434
1448,93.7896907459
1453,94.4812010643
1454,112.142627809
1455,94.8671798866
1456,112.22999208
1458,112.14261276
1459,94.3754177358
1461,94.2708616062
1465,94.5187162598
1466,111.643546019
1469,94.9391177326
1472,94.5320634202
1474,94.9752829232
1477,112.8801004
1479,111.866092937
1482,94.1353950597
1483,79.1393945174
1487,95.0133631495
1488,112.47086407
1490,112.685508949
1492,111.308141858
1494,116.365385787
1496,104.865737829
1497,94.9166615879
1499,95.3392906388
1502,96.1324723838
1507,111.922711606
1508,94.2099829417
1509,111.966604155
1511,94.298432245
1512,112.654275974
1513,115.211061609
1514,110.642180557
1518,112.693162701
1519,93.5032662247
1522,112.100748055
1524,79.1384695417
1527,94.3982835885
1529,93.9646644839
1532,103.857437239
1536,112.455767406
1537,115.870617994
1539,105.155141578
1542,116.517273847
1543,94.3573628083
1544,104.889996218
1545,79.4536058297
1550,94.4521088117
1551,112.619468908
1554,104.696983715
1556,104.72484895
1559,94.1940503236
1560,80.7063806912
1562,96.6737705772
1566,93.5737986294
1567,112.748680562
1569,104.264135501
1570,112.477874272
1571,112.218025865
1574,94.2097346359
1578,104.523250983
1580,94.4811264084
1583,112.638643257
1584,94.2051498947
1585,112.670145131
1586,94.7460260559
1587,112.276269503
1588,93.5673682045
1590,114.616828881
1592,103.884214546
1596,111.070377555
1598,111.887104057
1599,94.3280404012
1604,114.479744909
1606,103.799689219
1607,94.7077921919
1608,103.602250247
1609,116.375819694
1611,94.6478558784
1613,94.8613818941
1616,94.8157992256
1619,112.047948596
1620,93.44683838
1621,112.650851671
1622,94.2500274282
1625,111.607755847
1627,116.375751974
1629,112.364701967
1634,94.8616565404
1636,94.4483771621
1638,104.04144854
1639,94.8395455816
1641,94.97414567
1643,94.9083250873
1644,103.678566358
1645,116.545878484
1646,94.4478719073
1647,105.410027995
1648,94.5863961071
1652,94.4616752315
1653,112.350423052
1656,95.6191246211
1658,94.2422089948
1659,112.446478056
1661,94.6164708697
1663,94.7075815082
1664,112.558947038
1665,94.5457111119
1666,104.661019579
1667,104.023820354
1668,79.2973693875
1669,103.977608215
1670,94.7325032928
1672,112.294245003
1674,112.379930838
1677,112.486754575
1678,93.8994596303
1679,111.904356607
1680,94.6683256065
1683,104.280199847
1686,104.073592185
1687,112.075378259
1689,112.459281755
1690,94.1503589073
1691,115.820424661
1692,112.3879045
1693,94.2103474189
1695,94.2144383658
1696,94.4879696479
1697,112.315902963
1700,104.574603212
1701,94.71199041
1702,112.282489681
1703,93.7288389319
1704,112.780956889
1706,94.9751314295
1707,113.070238461
1708,94.4952203624
1710,94.4780689564
1711,104.027485252
1713,104.747790018
1717,103.969784456
1719,104.541855033
1720,94.2845075664
1722,94.2099489156
1725,103.799464792
1726,94.428573854
1727,104.117981697
1729,112.172418008
1730,94.2316530805
1731,112.482318793
1733,104.574479059
1734,94.5811090225
1735,112.099832988
1738,94.8609116181
1742,94.4903499575
1745,112.379663721
1747,94.8631692771
1749,94.7908752855
1751,94.5774941953
1752,79.1692981547
1753,103.667574273
1754,94.7463318607
1755,94.6885586272
1756,105.031757989
1758,112.734023688
1759,94.5922324643
1760,104.633599728
1761,112.36357478
1762,94.3792445224
1763,111.708293818
1764,91.5242414668
1766,94.5767856387
1768,94.4858749353
1769,79.3914715395
1771,112.024151171
1772,94.8123575858
1773,103.985687053
1774,95.0586950487
1775,112.150572752
1777,112.696743037
1779,94.6360949032
1780,105.36653146
1787,93.6927715636
1788,93.8904580852
1790,94.7906500815
1796,112.222756455
1801,93.5510105187
1803,94.1732048452
1807,112.169225386
1809,113.09412505
1812,94.1274509479
1813,112.671613701
1814,94.5459899728
1815,112.736922035
1816,94.3716449848
1818,93.5240034831
1820,94.2446269003
1821,113.280758519
1822,94.7338998209
1825,93.9966265875
1826,103.94486876
1828,94.2145641244
1831,103.983784263
1836,111.511631857
1837,94.1030851305
1841,94.8450493484
1844,103.636592264
1848,95.4474199871
1851,104.996848018
1852,94.5883084989
1853,93.5216450627
1854,112.160336406
1856,94.6330971477
1859,113.318698903
1860,94.4921536947
1861,79.0102613633
1863,104.633057567
1865,94.7819478186
1866,105.154552205
1867,94.7893121109
1868,93.6108551914
1872,94.6638642322
1879,94.6224826166
1880,104.085008313
1882,94.2760397448
1885,104.146070435
1887,103.795135674
1888,94.1076902114
1890,117.91642594
1894,94.7384680241
1895,103.615343262
1896,94.2862000789
1897,112.632045053
1900,112.907683179
1901,94.0255273202
1902,111.955148454
1905,94.0629183656
1906,111.432379844
1912,104.403639608
1915,94.1010500525
1916,103.936227299
1917,94.2837052187
1918,103.985446709
1920,80.377030239
1923,94.2711602299
1924,104.120675462
1925,94.5739585974
1930,116.355446986
1932,112.150938421
1933,94.5197942182
1934,112.444721742
1935,94.0395290438
1940,79.3457510515
1941,93.9767809916
1942,114.574060202
1943,94.0641971908
1944,93.8288099915
1945,110.450071039
1948,115.941642527
1949,93.8693170514
1952,94.5727730678
1954,94.136878605
1955,112.23061721
1958,94.2544400039
1959,79.3822466437
1960,111.663416615
1963,94.9231276503
1965,94.6536210681
1968,104.369255679
1969,95.2248235817
1971,94.8344668764
1972,112.208628425
1973,93.4252366566
1975,93.5063800643
1977,94.8847719053
1978,94.4081830289
1979,112.157661234
1981,93.5236685872
1982,112.354022322
1987,111.910857759
1988,93.4959399202
1993,94.8196039072
1997,94.0827131089
1999,94.8065769494
2001,94.8377129898
2002,113.633295638
2003,94.1788177168
2004,79.4095036411
2006,113.165128014
2007,94.7268833783
2009,104.871149843
2010,94.1143372013
2013,95.0455835071
2018,79.2400710441
2022,104.724308251
2024,113.441717038
2025,94.8761414637
2026,104.966563904
2030,104.875602697
2031,94.4756569898
2032,104.468128928
2033,94.644509552
2035,94.2388742859
2036,113.26213734
2037,93.9391627694
2040,94.780681498
2043,113.197684272
2044,104.874252239
2046,103.601268874
2054,111.779625144
2055,94.4095266578
2056,105.3142083
2059,94.1092244443
2060,94.1022530426
2062,94.0373686222
2063,112.092787576
2066,94.8223546156
2067,112.270107982
2072,97.4651448882
2073,112.028843842
2074,94.5833049647
2075,112.676877089
2076,94.0959991542
2080,94.4246553444
2082,94.102170274
2085,112.011576487
2087,112.876188021
2091,111.551642257
2092,94.7806592932
2093,105.308278388
2098,94.8002816467
2101,111.640402318
2102,93.6102610657
2103,79.3320152529
2105,105.132092368
2106,94.4353025883
2107,112.389983016
2110,94.5171459692
2114,94.5408709216
2115,114.459273597
2117,80.3298877472
2118,94.3343251466
2119,103.633567807
2120,94.5251797319
2122,94.613847333
2123,112.235892363
2126,94.9000992492
2127,103.932765266
2128,94.287837832
2129,112.360860108
2132,94.9820720874
2135,104.574263027
2138,94.6870922021
2139,116.156647379
2141,112.043788227
2142,94.2096242537
2146,94.8515620909
2151,112.204865085
2157,104.780783969
2159,113.186525053
2162,94.4234036722
2164,116.028789179
2167,93.626115436
2168,111.61064677
2171,94.2580617222
2173,94.7051516124
2174,104.794256875
2175,94.1487090852
2178,94.5585078764
2180,95.4462543371
2185,111.9364724
2189,93.7136209111
2190,112.397689359
2192,103.63212893
2194,113.237083329
2200,113.640017786
2201,94.3766477429
2203,111.632152055
2204,94.3844671525
2205,112.044157431
2209,112.312200096
2213,104.086627066
2214,94.0655929668
2215,113.010662819
2216,94.4024015515
2218,94.1087497241
2219,104.210053472
2220,94.9295889102
2222,95.5198787254
2223,112.095334259
2225,112.389493299
2226,94.5185511037
2230,94.4534243679
2233,112.320516476
2234,111.97177016
2235,94.3843505241
2236,79.7732251019
2237,94.3900812546
2240,113.499330355
2241,94.530549114
2248,104.697174396
2249,95.1015255356
2250,112.229026707
2252,111.887071772
2253,94.0508286745
2254,111.800379067
2256,80.7523402997
2258,94.1530958515
2259,112.746876148
2262,95.6775818834
2265,94.5388324198
2266,104.663246387
2269,94.4180461154
2271,94.6715577815
2273,93.7730069439
2274,113.086032277
2275,94.3959768834
2277,94.1456066112
2279,94.237006337
2280,78.7259873172
2282,95.5206386583
2283,104.44561379
2288,93.3811485379
2289,112.482915781
2291,94.3931582204
2292,115.785573104
2297,95.0039452162
2298,103.870865519
2299,94.9900906125
2300,111.801849829
2301,94.0972480057
2304,95.0956626217
2305,104.207115402
2306,95.6774163462
2308,94.0969162921
2309,112.338731717
2311,99.1505875193
2312,103.567584032
2316,103.87843257
2321,103.912099789
2322,111.897398629
2325,103.57661038
2326,94.4282596017
2329,115.785433902
2330,94.1443925047
2331,104.173294367
2332,111.896498998
2333,95.6773147666
2334,103.605441132
2335,111.599474095
2337,111.583443199
2338,94.6619125389
2340,111.8964689
2342,101.057136588
2345,93.862674074
2349,94.3690722209
2351,80.4321252068
2352,94.4064556421
2354,111.631253845
2355,115.922784452
2357,112.385861007
2358,94.044761701
2360,94.7621797078
2361,111.63122751
2364,94.3714201548
2366,95.7145965267
2369,104.258597895
2370,94.8458365437
2371,111.893430213
2373,113.255644121
2374,94.6328309236
2376,112.276772495
2378,110.866568447
2382,94.7447256866
2383,93.6239989394
2386,103.661456264
2387,94.9148274619
2389,94.0306853906
2390,111.393087933
2392,93.9160840292
2398,111.764323202
2399,94.3416578467
2400,96.8208245268
2401,112.148550999
2402,94.4833173018
2404,94.6656080925
2407,111.875329529
2408,112.842980007
2409,112.80070177
2412,80.3656111719
2413,94.9307692776
2415,94.6435238252
2420,110.625524006
2422,94.6869712299
2423,103.466426791
2426,94.90755524
2432,95.3088743919
2434,94.1526829603
2435,97.7841362914
2436,112.724881114
2438,110.881735603
2440,112.018330726
2443,94.7380615551
2444,94.1018373876
2447,104.541744227
2450,94.4945452716
2454,94.3963012569
2455,112.481035218
2459,95.7357396541
2460,112.083318958
2463,94.2095678339
2465,94.4443792308
2468,79.4002450131
2469,94.0894027845
2474,93.7742342339
2478,94.2136168045
2480,94.1703817577
2481,113.202281085
2489,95.6952901789
2490,104.661661792
2492,94.0646170263
2496,95.7324647712
2497,112.727151397
2500,94.4207380076
2505,95.673211551
2507,93.9722364629
2508,111.937497011
2509,94.2944861089
2510,79.506667324
2513,93.5085369043
2515,95.6951923615
2518,93.6273133679
2519,113.594660784
2520,93.6273058434
2521,112.52664105
2523,112.616246917
2525,94.5009142019
2529,111.491739293
2530,94.1400889314
2533,111.792293309
2535,93.836899228
2538,103.955658974
2544,110.362550874
2553,111.865629899
2556,94.4338844562
2558,93.5835652209
2559,114.224038349
2560,94.1649276484
2561,112.115653207
2562,93.7712946735
2563,111.618287757
2564,93.9759548595
2565,111.876785428
2567,104.389352237
2572,94.312923698
2575,94.5963057566
2576,113.03286362
2577,94.2098208475
2578,94.6725710153
2579,111.79709436
2580,93.6355652584
2582,112.654339766
2583,94.4255657542
2587,94.2491335426
2589,112.053948134
2590,95.8392239073
2591,111.491506036
2594,93.8859244618
2597,94.8037947176
2598,104.475800145
2599,94.5498394999
2600,103.568592885
2602,112.290764908
2603,94.3128070695
2604,104.459664888
2606,112.414363386
2607,79.0395716457
2608,95.3726666134
2613,111.591200489
2614,95.2389106231
2615,113.392313758
2617,112.184575383
2620,94.4049119856
2623,112.990389433
2624,94.5187744928
2627,111.591147819
2629,79.0394888771
2630,99.4656404245
2632,94.8674004552
2636,94.3212993697
2639,94.3491106389
2640,104.825555667
2642,111.491314164
2644,104.468554635
2646,112.222292601
2647,94.3816370138
2649,94.5636487174
2650,106.720288141
2652,104.414775452
2653,103.14786789
2655,107.761770639
2657,111.670514317
2659,112.067713183
2662,93.693884456
2663,113.520077808
2664,94.6215935525
2665,103.338700541
2670,94.5325347842
2671,103.448594296
2672,95.3999239062
2675,104.401207781
2677,111.957449153
2679,112.294383545
2683,112.004026922
2684,94.320001397
2685,94.2038555657
2688,103.765762587
2689,94.6912750569
2690,103.702953585
2693,96.112508365
2694,112.701183974
2697,95.9747279431
2699,94.4316623018
2703,94.0395416236
2705,104.034548839
2709,79.2984305629
2710,94.3738754199
2711,111.682334971
2712,97.1886222948
2713,94.861988355
2714,112.74753212
2715,93.7034959667
2717,93.4016750534
2718,112.527396227
2720,111.605910876
2721,94.4844059756
2726,94.7564892487
2728,94.4159740642
2731,103.396176811
2732,111.445513188
2734,94.0402780057
2736,103.937439163
2737,94.2315927843
2738,103.445524892
2739,113.145463577
2746,94.0622381315
2749,103.377795519
2751,117.714973402
2752,104.880834148
2753,94.0998426341
2757,104.594373102
2758,94.9273324374
2759,113.389291835
2760,99.518271236
2762,112.079108125
2764,94.3883524904
2765,111.845274256
2769,112.378398196
2771,112.489988129
2774,93.9505299962
2776,94.2346112622
2777,115.131372552
2778,94.0988727607
2779,112.095622842
2782,93.5154810242
2784,94.5959264273
2787,94.3826377201
2789,94.6283177955
2792,94.7711091826
2798,94.5958284913
2799,104.230302618
2800,97.2591789515
2801,79.2431644088
2802,93.7759758536
2804,94.1229509324
2807,103.496261414
2808,94.8606910767
2809,113.564367364
2811,116.206292703
2812,94.5205058886
2814,93.4633370967
2816,94.7530839051
2817,112.483338912
2818,112.658911867
2820,112.440218042
2821,79.7197961618
2822,94.7171037237
2823,104.042619303
2824,94.6733037464
2826,102.428782171
2829,94.0860923871
2834,93.8359243912
2835,79.5040087528
2838,94.7794571619
2839,112.057255102
2840,93.5799403954
2841,112.374343977
2842,95.5874862893
2846,113.070073863
2848,95.3167373516
2849,94.0388819164
2850,112.743404126
2851,94.5491379265
2853,97.2181638559
2854,111.433387669
2858,113.431457366
2861,94.9266042577
2864,94.0168231366
2865,113.190407014
2866,111.887538876
2867,93.454515717
2868,112.636211466
2870,112.200191674
2877,99.0686566338
2878,111.504052381
2880,112.061733946
2882,78.9064197384
2883,94.6776172852
2884,103.838967262
2885,96.8150436466
2887,95.595732212
2888,111.63252813
2889,94.7324947973
2890,104.298836407
2891,98.7279869591
2892,116.383037291
2893,94.4164498979
2898,112.496491224
2899,94.4803234685
2900,112.601675128
2901,94.2866872722
2909,94.8608498979
2910,112.152502428
2911,112.542933543
2913,112.640671157
2914,95.0798094928
2918,94.2213983163
2919,112.10886719
2920,93.9805953858
2921,111.503890606
2922,94.991147278
2923,104.236426095
2925,111.842333163
2926,93.640176315
2927,111.6979522
2929,112.23567527
2933,93.8155181534
2934,112.40373202
2936,113.195306264
2941,103.560839364
2942,94.4304671871
2943,112.049900248
2945,104.267566844
2950,93.8126955103
2951,111.994618075
2953,113.656748859
2954,94.7407696764
2955,103.572699051
2956,95.0188657242
2960,94.6947682321
2962,93.9034178147
2963,104.919092611
2964,104.144505269
2966,78.7224650113
2967,94.64448854
2968,112.753153057
2969,93.5320135979
2971,93.9115986268
2972,94.9491062259
2974,94.4881004381
2975,112.396147351
2977,117.249782933
2980,113.033151854
2981,93.5233833549
2983,95.22377375
2984,104.277180135
2985,115.634207959
2986,104.16035125
2987,94.9490497928
2989,94.7735912927
2990,111.939310826
2991,97.5759792068
2992,79.2555692779
2995,96.0383422175
2996,103.919523951
3002,112.239645331
3004,112.085267455
3005,115.596123071
3006,95.124573824
3010,94.5994341014
3011,103.577834125
3014,93.6398452407
3015,94.2948971585
3016,94.295635297
3017,111.236745166
3018,93.958133242
3021,103.332460404
3024,104.15559911
3028,93.9974183386
3030,94.1206907975
3032,94.4367195103
3039,94.170716708
3040,104.167988734
3041,96.2966272717
3043,97.1988811361
3044,112.334287415
3046,112.138995856
3055,93.4511962498
3056,112.322864789
3058,93.8255956024
3059,111.495480927
3061,116.294411671
3063,103.874167239
3066,94.8534872116
3067,104.178203448
